ds,yhat,yhat_lower,yhat_upper
2017-05-27,95.61574709062035,31.179610956483334,158.27799863676447
2017-05-28,105.65933454027743,41.695644957473576,167.29663358380833
2017-05-29,147.00460723045808,88.94916335954204,210.82902065410948
2017-05-30,144.31379085097,86.58843547835411,207.97366302646435
2017-05-31,138.52640763623046,78.88392058084023,198.15792392043267
2017-06-01,129.73563397850532,65.13637953288378,188.87018334353377
2017-06-02,123.77217668035571,64.35647410405775,186.57141719164517
2017-06-03,85.41262344424571,24.354442431636482,146.5973846061048
2017-06-04,94.07982814675327,31.47219371579899,157.59607574447955
2017-06-05,134.23670572840408,72.53789069498241,193.15415851711677
2017-06-06,130.5749923960907,68.49817398355903,192.05578284793046
2017-06-07,124.05919199830855,66.5353901596146,184.88952830353932
2017-06-08,114.80216348412424,55.9631319559018,177.16632487886855
2017-06-09,108.64837321883397,43.466584212732855,173.85251482828383
2017-06-10,70.38178806892083,3.6515448600124647,130.63388482263724
2017-06-11,79.4259839473599,18.25763919070536,140.31180169767893
2017-06-12,120.23785476814368,59.18826793451845,180.83318142592955
2017-06-13,117.49648067177044,53.89806507569064,180.61261187262477
2017-06-14,112.14737404459288,49.46385509330902,174.80831972345928
2017-06-15,104.278549937786,41.6054705880821,162.62995801415073
2017-06-16,99.70443070987938,38.485920663379126,163.2945724566221
2017-06-17,63.17454163307751,-1.4504085222566911,128.65803384567008
2017-06-18,74.07454834518838,15.971422816786767,136.1153886356137
2017-06-19,116.82099338070897,59.02274012925995,177.25838647011776
2017-06-20,116.05125987679291,54.523986963622264,176.42910535317196
2017-06-21,112.66894811245074,49.64794785054997,178.0008149420808
2017-06-22,106.72107753628732,44.96373736010252,168.70011363463644
2017-06-23,103.98309013120843,37.56515883844223,164.8192086316708
2017-06-24,69.1685789030971,5.284362419380409,129.13935532955807
2017-06-25,81.63126147504975,22.011278553038693,142.37968156875897
2017-06-26,125.76052813056644,62.00209380294267,184.36965634891789
2017-06-27,126.17206839710477,60.753599462909015,189.1285374237146
2017-06-28,123.75374244758193,65.55659808988484,188.26954360343655
2017-06-29,118.5430958358379,57.278413132621615,179.5213732306313
2017-06-30,116.31248494689747,55.70706277822533,176.2756269597267
2017-07-01,81.7787344259734,18.024315290554927,148.41702445488045
2017-07-02,94.30485006053232,32.5781993748435,157.68891082187542
2017-07-03,138.2951258644654,73.5378514785478,201.88254971799265
2017-07-04,138.3851644766154,71.03895218671113,198.81232809610586
2017-07-05,135.48699727694967,76.58352220981851,199.99229569072287
2017-07-06,129.6657274614634,72.21231767354156,187.57183140126335
2017-07-07,126.72369177995263,64.47398886015762,186.75516823152975
2017-07-08,91.40909344982626,27.522699169459315,149.91774068910084
2017-07-09,103.11666277429269,46.626355274562115,162.98094283009212
2017-07-10,146.28171806479583,80.1256177450219,207.25431033759804
2017-07-11,145.56917954802276,86.77396979397774,206.7688432213697
2017-07-12,141.91775491432975,80.3521012504854,200.32556924271694
